0.067 0.131 0.223 0.918   -1.0
0.373 0.130 0.342 0.024   -1.0
0.869 0.385 0.132 0.255   -1.0
0.871 0.951 0.060 0.547   1.0
0.520 0.968 0.596 0.120   1.0
0.974 0.376 0.408 0.359   1.0
0.844 0.426 0.050 0.067   -1.0
0.595 0.441 0.475 0.937   1.0
0.123 0.806 0.849 0.254   1.0
0.630 0.125 0.011 0.690   -1.0
0.604 0.210 0.640 0.199   -1.0
0.667 0.173 0.706 0.075   -1.0
0.625 0.920 0.958 0.675   -1.0*
0.303 0.270 0.427 0.777   -1.0
0.892 0.900 0.013 0.741   1.0
0.073 0.371 0.279 0.085   -1.0
0.951 0.688 0.272 0.591   1.0
0.602 0.258 0.061 0.308   -1.0
0.593 0.933 0.252 0.551   1.0
0.239 0.853 0.879 0.667   1.0
0.086 0.559 0.530 0.099   -1.0
0.685 0.172 0.672 0.964   1.0
0.733 0.915 0.945 0.004   1.0
0.833 0.606 0.764 0.894   1.0
0.097 0.486 0.847 0.349   -1.0
0.455 0.588 0.890 0.334   1.0
0.521 0.420 0.814 0.051   -1.0
0.114 0.736 0.691 0.785   1.0
0.948 0.518 0.615 0.893   1.0
0.121 0.726 0.129 0.885   -1.0
0.043 0.981 0.106 0.890   1.0
0.143 0.345 0.919 0.033   -1.0
0.174 0.554 0.099 0.988   -1.0
0.618 0.101 0.341 0.310   -1.0
0.042 0.257 0.405 0.657   -1.0
0.928 0.778 0.876 0.057   1.0
0.495 0.100 0.644 0.601   1.0*
0.975 0.743 0.335 0.893   1.0
0.014 0.067 0.330 0.114   -1.0
0.935 0.732 0.156 0.277   1.0
0.043 0.318 0.299 0.448   1.0*
0.450 0.376 0.753 0.325   -1.0
0.416 0.821 0.533 0.060   -1.0
0.523 0.035 0.164 0.858   -1.0
0.941 0.872 0.995 0.271   -1.0*
0.050 0.206 0.718 0.206   -1.0
0.760 0.248 0.801 0.060   -1.0
0.776 0.509 0.073 0.529   -1.0
0.506 0.945 0.655 0.040   1.0
0.076 0.563 0.040 0.241   -1.0
0.969 0.181 0.293 0.964   1.0
0.279 0.014 0.658 0.998   -1.0
0.141 0.758 0.468 0.941   1.0
0.164 0.717 0.327 0.237   -1.0
0.162 0.743 0.191 0.817   -1.0
0.196 0.894 0.346 0.237   -1.0
0.767 0.205 0.316 0.060   -1.0
0.768 0.339 0.183 0.426   -1.0
0.402 0.567 0.095 0.870   -1.0
0.913 0.034 0.225 0.240   -1.0
0.470 0.402 0.015 0.661   -1.0
0.798 0.857 0.114 0.144   -1.0
0.248 0.911 0.299 0.564   -1.0*
0.468 0.333 0.309 0.652   -1.0
0.646 0.054 0.326 0.741   -1.0
0.834 0.654 0.958 0.059   1.0
0.230 0.530 0.297 0.245   -1.0
0.516 0.043 0.048 0.630   -1.0
0.142 0.878 0.097 0.441   -1.0
0.068 0.909 0.776 0.377   1.0
0.535 0.023 0.615 0.861   1.0
0.539 0.695 0.419 0.497   1.0
0.313 0.727 0.284 0.610   1.0*
0.475 0.127 0.015 0.523   -1.0
0.202 0.664 0.635 0.299   -1.0
0.078 0.367 0.014 0.854   -1.0
0.575 0.388 0.768 0.190   -1.0
0.532 0.729 0.945 0.951   1.0
0.700 0.264 0.953 0.984   1.0
0.925 0.459 0.001 0.940   -1.0*
0.758 0.142 0.645 0.393   -1.0
0.750 0.471 0.809 0.764   1.0
0.553 0.339 0.713 0.320   -1.0
0.962 0.853 0.258 0.907   1.0
0.484 0.607 0.068 0.437   -1.0
0.943 0.363 0.049 0.944   1.0
0.031 0.702 0.445 0.676   -1.0
0.887 0.426 0.565 0.696   1.0
0.889 0.249 0.530 0.601   1.0
0.059 0.563 0.422 0.317   -1.0
0.226 0.800 0.078 0.294   -1.0
0.669 0.237 0.600 0.718   1.0
0.904 0.748 0.882 0.349   1.0
0.977 0.236 0.851 0.542   1.0
0.041 0.430 0.181 0.571   -1.0
0.750 0.630 0.595 0.171   1.0
0.066 0.397 0.747 0.144   -1.0
0.985 0.812 0.928 0.585   1.0
0.109 0.489 0.279 0.992   -1.0
0.703 0.968 0.074 0.554   1.0
0.006 0.595 0.940 0.187   -1.0
0.972 0.936 0.796 0.567   1.0
0.742 0.633 0.505 0.489   1.0
0.196 0.474 0.589 0.124   -1.0
0.120 0.234 0.548 0.398   -1.0
0.386 0.102 0.194 0.460   -1.0
0.704 0.466 0.250 0.644   1.0
0.416 0.616 0.589 0.212   -1.0
0.696 0.954 0.816 0.201   1.0
0.593 0.397 0.918 0.182   1.0
0.977 0.302 0.755 0.525   1.0
0.981 0.911 0.802 0.174   1.0
0.457 0.878 0.836 0.708   1.0
0.489 0.124 0.138 0.077   -1.0
0.321 0.774 0.291 0.137   1.0*
0.735 0.730 0.372 0.652   1.0
0.893 0.629 0.215 0.649   1.0
0.915 0.629 0.064 0.717   1.0
0.435 0.174 0.682 0.271   -1.0
0.204 0.760 0.006 0.342   -1.0
0.343 0.663 0.611 0.634   1.0
0.586 0.368 0.531 0.957   1.0
0.443 0.851 0.650 0.658   1.0
0.803 0.573 0.129 0.868   1.0
0.932 0.303 0.464 0.614   1.0
0.346 0.817 0.335 0.352   -1.0
0.172 0.695 0.822 0.783   1.0
0.623 0.369 0.697 0.153   -1.0
0.717 0.597 0.177 0.367   -1.0
0.677 0.170 0.827 0.805   1.0
0.117 0.738 0.341 0.580   -1.0
0.915 0.926 0.169 0.250   1.0
0.328 0.422 0.973 0.150   -1.0
0.302 0.773 0.574 0.999   1.0
0.901 0.716 0.523 0.079   1.0
0.778 0.755 0.253 0.605   1.0
0.291 0.722 0.299 0.632   -1.0
0.650 0.547 0.229 0.819   1.0
0.507 0.147 0.219 0.480   -1.0
0.424 0.782 0.070 0.999   1.0
0.997 0.900 0.496 0.520   -1.0*
0.579 0.297 0.734 0.832   1.0
0.294 0.123 0.624 0.593   -1.0
0.926 0.243 0.302 0.155   -1.0
0.099 0.662 0.209 0.317   -1.0
0.506 0.741 0.924 0.576   1.0
0.704 0.573 0.640 0.201   1.0
0.618 0.780 0.390 0.351   1.0
0.292 0.646 0.734 0.916   1.0
0.489 0.843 0.481 0.791   -1.0*
0.543 0.889 0.660 0.752   1.0
0.801 0.258 0.948 0.725   1.0
0.688 0.430 0.408 0.328   -1.0
0.500 0.946 0.410 0.890   1.0
0.021 0.183 0.943 0.756   -1.0
0.181 0.244 0.942 0.663   1.0
0.940 0.206 0.924 0.599   -1.0*
0.131 0.401 0.215 0.079   -1.0
0.050 0.767 0.556 0.457   -1.0
0.186 0.958 0.041 0.596   -1.0
0.338 0.617 0.031 0.280   -1.0
0.130 0.462 0.617 0.072   -1.0
0.652 0.012 0.330 0.577   -1.0
0.287 0.708 0.012 0.502   -1.0
0.138 0.552 0.554 0.694   -1.0
0.649 0.880 0.967 0.690   1.0
0.815 0.028 0.093 0.845   -1.0
0.466 0.975 0.770 0.083   1.0
0.894 0.735 0.060 0.223   -1.0
0.671 0.511 0.019 0.683   -1.0
0.806 0.822 0.565 0.360   1.0
0.574 0.009 0.396 0.541   -1.0
0.872 0.356 0.727 0.965   1.0
0.035 0.430 0.177 0.804   -1.0
0.224 0.698 0.248 0.284   -1.0
0.560 0.955 0.432 0.579   1.0
0.445 0.385 0.460 0.010   -1.0
0.976 0.585 0.754 0.372   1.0
0.453 0.244 0.482 0.180   -1.0
0.683 0.214 0.639 0.860   1.0
0.152 0.084 0.716 0.400   -1.0
0.637 0.960 0.323 0.069   -1.0
0.961 0.514 0.924 0.422   1.0
0.669 0.398 0.109 0.423   -1.0
0.234 0.876 0.013 0.716   -1.0
0.222 0.399 0.270 0.860   -1.0
0.288 0.012 0.343 0.004   -1.0
0.711 0.641 0.371 0.034   -1.0
0.910 0.995 0.225 0.834   1.0
0.749 0.503 0.815 0.858   1.0
0.584 0.092 0.803 0.598   1.0
0.859 0.819 0.207 0.129   1.0
0.466 0.417 0.691 0.809   1.0
0.103 0.520 0.063 0.474   -1.0
0.773 0.384 0.549 0.998   1.0
0.966 0.747 0.722 0.781   1.0
0.649 0.365 0.697 0.452   -1.0*
0.505 0.311 0.783 0.712   1.0
0.462 0.178 0.857 0.153   1.0*
0.278 0.256 0.507 0.340   -1.0
0.061 0.114 0.114 0.610   -1.0
0.333 0.576 0.858 0.055   -1.0
0.463 0.704 0.723 0.159   1.0
0.686 0.664 0.467 0.468   1.0
0.906 0.930 0.554 0.763   1.0
0.541 0.041 0.340 0.048   -1.0
0.070 0.109 0.495 0.184   -1.0
0.606 0.517 0.295 0.464   -1.0
0.653 0.927 0.276 0.375   1.0
0.432 0.061 0.751 0.899   1.0
0.127 0.805 0.460 0.681   1.0
0.544 0.222 0.609 0.884   1.0
0.990 0.953 0.380 0.485   1.0
0.099 0.091 0.655 0.394   -1.0
0.227 0.047 0.483 0.503   -1.0
0.569 0.935 0.484 0.320   1.0
0.014 0.447 0.639 0.474   -1.0
0.207 0.018 0.350 0.816   -1.0
0.621 0.806 0.855 0.001   1.0
0.992 0.100 0.382 0.647   1.0
0.937 0.874 0.541 0.420   1.0
0.964 0.989 0.312 0.447   1.0
0.146 0.461 0.756 0.785   1.0
0.884 0.992 0.953 0.234   1.0
0.854 0.855 0.614 0.709   1.0
0.904 0.702 0.956 0.286   1.0
0.451 0.223 0.223 0.992   -1.0
0.600 0.955 0.632 0.912   1.0
0.942 0.057 0.864 0.697   1.0
0.798 0.581 0.834 0.751   1.0
0.642 0.605 0.671 0.256   1.0
0.527 0.160 0.016 0.484   -1.0
0.365 0.934 0.669 0.588   1.0
0.312 0.187 0.882 0.945   1.0
0.284 0.886 0.156 0.148   -1.0
0.998 0.946 0.165 0.833   1.0
0.980 0.475 0.302 0.651   1.0
0.617 0.179 0.890 0.633   1.0
0.336 0.998 0.597 0.005   -1.0
0.523 0.317 0.772 0.404   1.0
0.871 0.689 0.148 0.027   -1.0
0.732 0.025 0.782 0.897   1.0
0.479 0.877 0.333 0.781   1.0
0.063 0.398 0.707 0.953   1.0
0.369 0.290 0.028 0.966   -1.0
0.614 0.489 0.612 0.386   1.0
0.874 0.257 0.582 0.022   -1.0
0.418 0.754 0.309 0.200   -1.0
0.167 0.680 0.527 0.500   -1.0
0.056 0.563 0.859 0.763   1.0
0.890 0.132 0.806 0.918   1.0
0.101 0.532 0.586 0.713   -1.0
0.479 0.587 0.175 0.061   -1.0
0.459 0.479 0.363 0.768   1.0
0.014 0.935 0.359 0.542   -1.0
0.820 0.597 0.999 0.679   1.0
0.515 0.569 0.491 0.321   -1.0
0.589 0.422 0.020 0.175   -1.0
0.938 0.654 0.722 0.113   1.0
0.331 0.572 0.194 0.695   -1.0
0.873 0.709 0.275 0.232   1.0
0.711 0.052 0.848 0.709   1.0
0.207 0.224 0.301 0.699   -1.0
0.789 0.288 0.967 0.809   1.0
0.102 0.747 0.118 0.824   -1.0
0.833 0.155 0.431 0.027   -1.0
0.771 0.900 0.559 0.046   1.0
0.809 0.757 0.185 0.657   1.0
0.917 0.864 0.690 0.218   1.0
0.235 0.007 0.851 0.202   -1.0
0.314 0.304 0.563 0.432   -1.0
0.422 0.265 0.283 0.854   -1.0
0.132 0.625 0.192 0.691   -1.0
0.325 0.500 0.428 0.510   -1.0
0.894 0.427 0.021 0.584   -1.0
0.585 0.819 0.653 0.436   1.0
0.469 0.750 0.325 0.031   -1.0
0.453 0.454 0.447 0.736   1.0
0.739 0.868 0.932 0.931   1.0
0.603 0.256 0.060 0.030   -1.0
0.217 0.924 0.194 0.238   -1.0
0.839 0.823 0.327 0.491   1.0
0.348 0.960 0.008 0.674   1.0*
0.190 0.127 0.445 0.637   -1.0
0.752 0.376 0.730 0.684   1.0
0.290 0.287 0.563 0.349   -1.0
0.330 0.566 0.241 0.523   -1.0
0.749 0.362 0.626 0.076   -1.0
0.885 0.424 0.814 0.893   1.0
0.805 0.084 0.224 0.250   -1.0
0.087 0.002 0.097 0.817   -1.0
0.404 0.107 0.973 0.968   1.0
0.291 0.298 0.022 0.532   -1.0
0.825 0.280 0.183 0.452   -1.0
0.037 0.337 0.780 0.850   1.0
0.877 0.655 0.314 0.102   -1.0
0.035 0.188 0.907 0.132   -1.0
0.594 0.536 0.112 0.567   -1.0
0.568 0.858 0.801 0.590   1.0
0.622 0.415 0.670 0.805   1.0
0.026 0.842 0.204 0.805   -1.0
0.434 0.683 0.347 0.748   1.0
0.252 0.782 0.973 0.159   1.0
0.978 0.753 0.450 0.090   1.0
0.954 0.659 0.178 0.755   1.0
0.567 0.377 0.664 0.237   -1.0
0.531 0.263 0.025 0.735   -1.0
0.717 0.169 0.751 0.064   -1.0
0.535 0.316 0.699 0.508   1.0
0.613 0.486 0.228 0.063   -1.0
0.548 0.016 0.235 0.726   -1.0
0.483 0.294 0.149 0.147   -1.0
0.332 0.677 0.794 0.356   1.0
0.863 0.073 0.581 0.614   1.0
0.498 0.149 0.453 0.197   -1.0
0.928 0.809 0.142 0.156   1.0
0.718 0.704 0.889 0.953   1.0
0.660 0.436 0.724 0.809   1.0
0.255 0.141 0.260 0.049   -1.0
0.672 0.912 0.571 0.253   1.0
0.708 0.751 0.674 0.160   1.0
0.331 0.088 0.758 0.473   -1.0
0.630 0.191 0.948 0.518   1.0
0.379 0.179 0.579 0.103   1.0*
0.162 0.358 0.130 0.421   -1.0
0.627 0.093 0.319 0.198   -1.0
0.844 0.906 0.098 0.519   1.0
0.046 0.849 0.155 0.804   -1.0
0.399 0.434 0.513 0.347   1.0*
0.656 0.726 0.131 0.236   -1.0
0.119 0.397 0.187 0.249   -1.0
0.594 0.876 0.912 0.913   1.0
0.259 0.758 0.980 0.357   1.0
0.047 0.403 0.125 0.201   -1.0
0.447 0.600 0.641 0.960   1.0
0.593 0.616 0.673 0.724   1.0
0.502 0.843 0.249 0.689   1.0
0.068 0.283 0.968 0.980   1.0
0.043 0.239 0.953 0.023   -1.0
0.230 0.070 1.000 0.355   -1.0
0.207 0.802 0.871 0.848   1.0
0.818 0.441 0.378 0.492   1.0
0.230 0.993 0.009 0.479   -1.0
0.101 0.548 0.965 0.069   -1.0
0.160 0.112 0.767 0.114   -1.0
0.363 0.343 0.205 0.363   -1.0
0.476 0.570 0.500 0.347   -1.0
0.262 0.165 0.859 0.640   -1.0
0.024 0.870 0.650 0.033   -1.0
0.332 0.134 0.897 0.297   -1.0
0.425 0.458 0.316 0.192   -1.0
0.451 0.555 0.915 0.656   1.0
0.613 0.131 0.487 0.113   -1.0
0.905 0.375 0.644 0.764   1.0
0.300 0.788 0.886 0.951   1.0
0.235 0.283 0.955 0.133   -1.0
0.158 0.558 0.038 0.474   -1.0
0.609 0.924 0.304 0.524   1.0
0.221 0.137 0.712 0.708   -1.0
0.190 0.613 0.626 0.833   1.0
0.641 0.134 0.164 0.527   -1.0
0.985 0.763 0.368 0.940   1.0
0.948 0.098 0.453 0.986   1.0
0.202 0.595 0.496 0.506   -1.0
0.076 0.726 0.257 0.788   -1.0
0.508 0.977 0.047 0.134   -1.0
0.423 0.775 0.945 0.587   1.0
0.029 0.572 0.065 0.397   -1.0
0.960 0.345 0.610 0.413   1.0
0.181 0.614 0.927 0.677   1.0
0.046 0.753 0.846 0.303   -1.0
0.281 0.811 0.518 0.327   -1.0
0.329 0.751 0.720 0.273   1.0
0.022 0.302 0.910 0.087   -1.0
0.422 0.047 0.044 0.032   -1.0
0.375 0.213 0.073 0.302   -1.0
0.193 0.348 0.643 0.040   -1.0
0.184 0.320 0.463 0.702   -1.0
0.408 0.030 0.398 0.127   -1.0
0.736 0.149 0.606 0.646   1.0
0.305 0.068 0.283 0.349   -1.0
0.742 0.724 0.314 0.815   1.0
0.204 0.008 0.375 0.847   -1.0
0.027 0.031 0.368 0.489   -1.0
0.016 0.897 0.763 0.414   1.0
0.066 0.150 0.174 0.672   -1.0
0.410 0.977 0.865 0.693   1.0
0.965 0.435 0.050 0.279   -1.0
0.076 0.482 0.258 0.451   -1.0
0.306 0.477 0.360 0.674   1.0*
0.093 0.690 0.864 0.856   1.0
0.888 0.922 0.254 0.062   1.0
0.050 0.472 0.571 0.915   1.0
0.896 0.880 0.600 0.946   1.0
0.849 0.022 0.641 0.108   -1.0
0.970 0.414 0.950 0.331   1.0
0.917 0.424 0.779 0.780   1.0
0.883 0.669 0.202 0.137   -1.0
0.797 0.187 0.204 0.368   -1.0
0.369 0.264 0.982 0.969   1.0
0.140 0.818 0.233 0.781   -1.0
0.705 0.751 0.339 0.656   1.0
0.428 0.572 0.506 0.206   -1.0
0.785 0.089 0.021 0.988   -1.0
0.753 0.784 0.413 0.956   1.0
0.515 0.325 0.416 0.497   -1.0
0.626 0.637 0.112 0.859   1.0
0.037 0.564 0.169 0.377   -1.0
0.251 0.804 0.792 0.756   1.0
0.144 0.542 0.100 0.166   -1.0
0.325 0.918 0.314 0.739   1.0
0.465 0.254 0.199 0.881   -1.0
0.493 0.507 0.388 0.605   -1.0
0.806 0.642 0.930 0.975   1.0
0.149 0.226 0.823 0.941   -1.0*
0.834 0.085 0.524 0.934   1.0
0.053 0.259 0.170 0.367   1.0*
0.044 0.832 0.252 0.244   -1.0
0.003 0.737 0.220 0.391   -1.0
0.586 0.197 0.983 0.516   1.0
0.002 0.665 0.398 0.825   -1.0
0.380 0.659 0.691 0.904   1.0
0.942 0.958 0.852 0.112   1.0
0.850 0.156 0.157 0.101   -1.0
0.870 0.104 0.136 0.090   -1.0
0.478 0.676 0.691 0.461   1.0
0.863 0.463 0.856 0.261   1.0
0.462 0.642 0.948 0.153   1.0
0.541 0.095 0.504 0.393   -1.0
0.828 0.243 0.363 0.985   1.0
0.762 0.855 0.448 0.898   1.0
0.943 0.376 0.622 0.634   1.0
0.814 0.498 0.300 0.670   1.0
0.588 0.132 0.401 0.536   -1.0
0.946 0.077 0.380 0.450   -1.0
0.586 0.279 0.714 0.949   1.0
0.058 0.711 0.120 0.507   -1.0
0.065 0.450 0.985 0.687   1.0
0.822 0.501 0.582 0.122   1.0
0.341 0.710 0.304 0.741   1.0
0.589 0.688 0.324 0.968   1.0
0.795 0.555 0.417 0.508   1.0
0.681 0.566 0.215 0.800   1.0
0.824 0.865 0.523 0.809   1.0
0.607 0.631 0.054 0.188   -1.0
0.226 0.529 0.463 0.529   -1.0
0.710 0.118 0.957 0.034   -1.0
0.095 0.828 0.641 0.512   1.0
0.145 0.192 0.903 0.359   1.0*
0.976 0.183 0.858 0.499   -1.0*
0.411 0.105 0.624 0.465   -1.0
0.377 0.690 0.822 0.840   1.0
0.092 0.550 0.337 0.049   -1.0
0.424 0.145 0.412 0.064   -1.0
0.749 0.209 0.849 0.652   1.0
0.841 0.628 0.751 0.699   1.0
0.744 0.110 0.231 0.368   -1.0
0.525 0.745 0.265 0.347   -1.0
0.485 0.438 0.135 0.822   -1.0
0.718 0.246 0.632 0.131   -1.0
0.289 0.879 0.519 0.137   -1.0
0.088 0.979 0.159 0.839   1.0
0.285 0.583 0.788 0.517   -1.0*
0.363 0.041 0.695 0.629   -1.0
0.280 0.114 0.826 0.415   -1.0
0.314 0.133 0.182 0.946   -1.0
0.492 0.234 0.143 0.011   -1.0
0.674 0.099 0.350 0.833   -1.0
0.029 0.118 0.521 0.817   -1.0
0.471 0.180 0.676 0.167   -1.0
0.063 0.447 0.923 0.889   1.0
0.858 0.203 0.995 0.040   1.0
0.258 0.532 0.383 0.401   -1.0
0.754 0.075 0.641 0.105   -1.0
0.579 0.133 0.026 0.100   1.0*
0.661 0.571 0.130 0.337   -1.0
0.939 0.400 0.184 0.862   1.0
0.046 0.720 0.492 0.040   -1.0
0.640 0.298 0.292 0.023   -1.0
0.835 0.777 0.775 0.476   1.0
0.683 0.055 0.015 0.709   -1.0
0.965 0.370 0.726 0.096   1.0
0.464 0.035 0.106 0.648   -1.0
0.396 0.693 0.617 0.887   1.0
0.377 0.528 0.032 0.669   -1.0
0.731 0.504 0.328 0.506   -1.0*
0.210 0.189 0.035 0.225   -1.0
0.190 0.190 0.268 0.916   -1.0
0.975 0.380 0.321 0.081   -1.0
0.218 0.477 0.721 0.835   1.0
0.455 0.212 0.892 0.487   1.0
0.443 0.218 0.386 0.771   -1.0
0.366 0.980 0.914 0.401   1.0
0.812 0.592 0.396 0.080   -1.0
0.682 0.055 0.888 0.002   -1.0
0.916 0.220 0.614 0.637   1.0
0.978 0.092 0.267 0.870   1.0
0.149 0.313 0.797 0.535   -1.0
0.522 0.900 0.064 0.435   -1.0
0.269 0.247 0.893 0.665   1.0
0.401 0.346 0.382 0.289   -1.0
0.519 0.205 0.569 0.133   -1.0
0.624 0.111 0.934 0.892   -1.0*
0.513 0.041 0.294 0.310   -1.0
0.377 0.832 0.475 0.441   1.0
0.777 0.710 0.514 0.670   1.0
0.841 0.071 0.721 0.224   -1.0
0.070 0.743 0.565 0.639   1.0
0.407 0.263 0.986 0.341   -1.0
0.967 0.854 0.195 0.261   1.0
0.770 0.638 0.997 0.245   1.0
0.264 0.022 0.789 0.778   -1.0
0.164 0.619 0.763 0.885   1.0
0.122 0.955 0.585 0.687   1.0
0.461 0.093 0.856 0.447   -1.0
0.010 0.413 0.288 0.205   -1.0
0.453 0.975 0.312 0.449   1.0
0.391 0.713 0.242 0.180   -1.0
0.934 0.344 0.110 0.697   1.0
0.953 0.819 0.184 0.539   1.0
0.777 0.999 0.599 0.633   1.0
0.033 0.644 0.859 0.322   -1.0
0.534 0.774 0.824 0.845   1.0
0.044 0.236 0.937 0.287   -1.0
0.428 0.221 0.760 0.538   -1.0
0.989 0.491 0.736 0.173   1.0
0.242 0.950 0.030 0.841   1.0
0.476 0.875 0.228 0.335   -1.0
0.076 0.869 0.970 0.900   1.0
0.194 0.944 0.951 0.130   1.0
0.367 0.558 0.452 0.127   -1.0
0.369 0.117 0.588 0.105   -1.0
0.618 0.348 0.240 0.648   -1.0
0.824 0.124 0.063 0.051   -1.0
0.259 0.128 0.327 0.230   -1.0
0.042 0.423 0.972 0.992   1.0
0.203 0.359 0.112 0.655   -1.0
0.208 0.024 0.603 0.796   -1.0
0.893 0.414 0.476 0.133   -1.0
0.665 0.957 0.185 0.729   1.0
0.644 0.988 0.136 0.971   1.0
0.164 0.013 0.641 0.137   -1.0
0.195 0.340 0.364 0.307   1.0*
0.851 0.515 0.018 0.454   -1.0
0.147 0.347 0.724 0.623   -1.0
0.786 0.288 0.437 0.971   1.0
0.446 0.615 0.005 0.582   -1.0
0.222 0.747 0.599 0.863   1.0
0.604 0.058 0.223 0.968   -1.0
0.217 0.819 0.879 0.235   1.0
0.190 0.382 0.620 0.914   1.0
0.100 0.700 0.294 0.538   -1.0
0.311 0.983 0.285 0.316   -1.0
0.871 0.538 0.312 0.470   1.0
0.196 0.074 0.460 0.419   -1.0
0.824 0.636 0.862 0.703   1.0
0.135 0.893 0.254 0.755   1.0
0.259 0.855 0.506 0.553   1.0
0.177 0.864 0.376 0.462   -1.0
0.942 0.334 0.718 0.254   1.0
0.119 0.450 0.878 0.579   1.0
0.920 0.403 0.505 0.782   1.0
0.377 0.917 0.999 0.631   1.0
0.806 0.890 0.528 0.313   1.0
0.920 0.490 0.307 0.297   -1.0*
0.486 0.239 0.285 0.204   -1.0
0.089 0.323 0.943 0.967   1.0
0.812 0.887 0.305 0.318   1.0
0.412 0.695 0.586 0.411   1.0
0.258 0.217 0.217 0.785   -1.0
0.660 0.706 0.019 0.967   1.0
0.971 0.453 0.241 0.256   -1.0
0.735 0.345 0.981 0.678   1.0
0.883 0.490 0.199 0.188   -1.0
0.868 0.600 0.503 0.453   1.0
0.830 0.711 0.228 0.046   -1.0
0.758 0.706 0.202 0.777   1.0
0.205 0.748 0.126 0.446   -1.0
0.784 0.181 0.350 0.765   1.0
0.662 0.648 0.349 0.861   1.0
0.157 0.728 0.436 0.661   -1.0
0.447 0.491 0.893 0.676   1.0
0.389 0.434 0.243 0.591   -1.0
0.916 0.796 0.959 0.042   1.0
0.964 0.826 0.422 0.313   1.0
0.281 0.975 0.238 0.630   1.0
0.074 0.788 0.564 0.510   -1.0
0.746 0.958 0.939 0.638   1.0
0.476 0.027 0.067 0.719   -1.0
0.278 0.635 0.414 0.237   -1.0
0.656 0.201 0.503 0.078   -1.0
0.094 0.359 0.489 0.332   1.0*
0.325 0.406 0.777 0.889   1.0
0.226 0.635 0.874 0.165   -1.0
0.507 0.641 0.301 0.574   1.0
0.920 0.852 0.995 0.334   1.0
0.673 0.990 0.290 0.176   1.0
0.804 0.270 0.428 0.293   -1.0
0.417 0.619 0.008 0.194   -1.0
0.924 0.420 0.143 0.798   1.0
0.417 0.305 0.226 0.718   -1.0
0.586 0.638 0.731 0.581   -1.0*
0.821 0.254 0.962 0.110   1.0
0.030 0.914 0.700 0.458   1.0
0.302 0.875 0.826 0.310   1.0
0.334 0.234 0.490 0.477   -1.0
0.075 0.895 0.337 0.301   -1.0
0.217 0.887 0.251 0.948   1.0
0.224 0.769 0.722 0.186   -1.0
0.152 0.216 0.793 0.852   1.0
0.000 0.154 0.550 0.826   -1.0
0.620 0.160 0.698 0.110   -1.0
0.730 0.185 0.532 0.068   -1.0
0.145 0.284 0.373 0.397   -1.0
0.841 0.620 0.002 0.563   1.0
0.881 0.715 0.022 0.674   1.0
0.697 0.674 0.721 0.246   1.0
0.185 0.866 0.661 0.883   -1.0*
0.299 0.614 0.161 0.831   -1.0
0.646 0.976 0.966 0.019   1.0
0.198 0.860 0.993 0.200   1.0
0.799 0.081 0.137 0.821   -1.0
0.704 0.518 0.428 0.426   1.0
0.929 0.611 0.631 0.590   1.0
0.607 0.888 0.108 0.767   1.0
0.789 0.414 0.695 0.755   1.0
0.068 0.953 0.292 0.061   -1.0
0.715 0.860 0.234 0.852   1.0
0.988 0.556 0.199 0.417   -1.0*
0.964 0.345 0.593 0.594   1.0
0.088 0.201 0.823 0.196   1.0*
0.542 0.985 0.382 0.237   1.0
0.814 0.305 0.693 0.107   -1.0
0.846 0.821 0.226 0.080   -1.0
0.907 0.068 0.230 0.107   -1.0
0.212 0.070 0.830 0.805   -1.0
0.765 0.893 0.866 0.588   1.0
0.834 0.131 0.074 0.216   -1.0
0.813 0.030 0.673 0.506   1.0
0.040 0.352 0.958 0.266   -1.0
0.632 0.173 0.500 0.861   1.0
0.984 0.073 0.350 0.814   1.0
0.015 0.579 0.772 0.881   1.0
0.861 0.715 0.298 0.934   1.0
0.666 0.748 0.961 0.339   1.0
0.098 0.379 0.606 0.057   -1.0
0.038 0.688 0.817 0.538   1.0
0.097 0.522 0.623 0.447   -1.0
0.502 0.462 0.915 0.273   1.0
0.083 0.134 0.058 0.381   -1.0
0.989 0.047 0.816 0.950   1.0
0.070 0.049 0.765 0.676   -1.0
0.409 0.715 0.793 0.227   1.0
0.343 0.324 0.775 0.966   1.0
0.112 0.467 0.232 0.027   -1.0
0.575 0.110 0.874 0.633   1.0
0.942 0.621 0.538 0.758   1.0
0.924 0.828 0.620 0.689   1.0
0.725 0.098 0.220 0.518   -1.0
0.473 0.861 0.649 0.248   1.0
0.419 0.360 0.294 0.652   -1.0
0.034 0.227 0.498 0.908   -1.0
0.988 0.851 0.480 0.526   1.0
0.052 0.450 0.437 0.672   -1.0
0.942 0.397 0.237 0.162   -1.0
0.562 0.634 0.777 0.211   1.0
0.603 0.630 0.242 0.897   1.0
0.630 0.931 0.508 0.127   1.0
0.367 0.116 0.690 0.848   1.0
0.298 0.900 0.092 0.736   1.0
0.230 0.678 0.969 0.467   1.0
0.885 0.029 0.473 0.661   1.0
0.355 0.265 0.869 0.598   1.0
0.151 0.227 0.093 0.659   -1.0
0.932 0.026 0.470 0.622   1.0
0.112 0.920 0.773 0.203   1.0
0.345 0.434 0.333 0.314   -1.0
0.172 0.198 0.930 0.646   -1.0
0.169 0.001 0.124 0.039   -1.0
0.286 0.189 0.826 0.379   -1.0
0.180 0.311 0.874 0.650   1.0
